tree_type,policy_name,storage_type,config_name,cache_size,cache_page_limit,thread_count,timestamp,key_type,value_type,record_count,degree,operation,time_us,throughput_ops_sec,test_run_id,cache_hits,cache_misses,cache_evictions,cache_dirty_evictions,cache_hit_rate,perf_cache_misses,perf_cache_references,perf_cycles,perf_instructions,perf_branch_misses,perf_page_faults,perf_l1_dcache_misses,perf_l1_dcache_loads,perf_llc_misses,perf_llc_loads
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:15,uint64_t,uint64_t,100000,24,ycsb_f,29133,3432415.85,3,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:17,uint64_t,uint64_t,100000,24,ycsb_f,29119,3434072.30,4,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:19,uint64_t,uint64_t,100000,24,ycsb_f,29683,3368836.26,5,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:22,uint64_t,uint64_t,100000,24,ycsb_f,29573,3381432.29,6,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:24,uint64_t,uint64_t,100000,24,ycsb_f,29414,3399729.83,7,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:26,uint64_t,uint64_t,100000,24,ycsb_f,29310,3411744.20,8,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:28,uint64_t,uint64_t,100000,24,ycsb_f,29099,3436541.61,9,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:30,uint64_t,uint64_t,100000,24,ycsb_f,29378,3403895.40,10,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:04,uint64_t,uint64_t,100000,24,ycsb_f,28962,3452691.85,1,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:06,uint64_t,uint64_t,100000,24,ycsb_f,28873,3463343.44,2,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:08,uint64_t,uint64_t,100000,24,ycsb_f,28797,3472525.95,3,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:10,uint64_t,uint64_t,100000,24,ycsb_f,29211,3423259.04,4,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:13,uint64_t,uint64_t,100000,24,ycsb_f,29065,3440513.59,5,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:15,uint64_t,uint64_t,100000,24,ycsb_f,28930,3456617.16,6,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:17,uint64_t,uint64_t,100000,24,ycsb_f,28903,3459823.92,7,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:19,uint64_t,uint64_t,100000,24,ycsb_f,28762,3476699.92,8,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:21,uint64_t,uint64_t,100000,24,ycsb_f,29114,3434720.21,9,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 03:02:23,uint64_t,uint64_t,100000,24,ycsb_f,28896,3460589.12,10,0,0,0,0,0.00,1047141,3820993,1056819884,1649191291,10034375,3140,13999784,430388000,324556,769299
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:23,uint64_t,uint64_t,100000,24,ycsb_f,85361,1171489.68,1,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:25,uint64_t,uint64_t,100000,24,ycsb_f,85020,1176184.90,2,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:27,uint64_t,uint64_t,100000,24,ycsb_f,85265,1172808.71,3,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:29,uint64_t,uint64_t,100000,24,ycsb_f,84993,1176566.85,4,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:31,uint64_t,uint64_t,100000,24,ycsb_f,84084,1189280.85,5,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:34,uint64_t,uint64_t,100000,24,ycsb_f,83978,1190780.99,6,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:36,uint64_t,uint64_t,100000,24,ycsb_f,84091,1189175.50,7,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:38,uint64_t,uint64_t,100000,24,ycsb_f,84292,1186350.44,8,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:40,uint64_t,uint64_t,100000,24,ycsb_f,84354,1185480.18,9,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:56:42,uint64_t,uint64_t,100000,24,ycsb_f,83142,1202759.98,10,0,0,0,0,0.00,723586,5687594,2262615807,3856662505,12369043,2863,35477742,1058897935,292485,3463216
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:41,uint64_t,uint64_t,100000,24,ycsb_f,29857,3349255.25,1,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:43,uint64_t,uint64_t,100000,24,ycsb_f,29879,3346824.16,2,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:45,uint64_t,uint64_t,100000,24,ycsb_f,30021,3330934.51,3,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:47,uint64_t,uint64_t,100000,24,ycsb_f,30048,3327973.41,4,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:49,uint64_t,uint64_t,100000,24,ycsb_f,30045,3328239.35,5,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:51,uint64_t,uint64_t,100000,24,ycsb_f,30088,3323528.04,6,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:53,uint64_t,uint64_t,100000,24,ycsb_f,29798,3355871.59,7,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:55,uint64_t,uint64_t,100000,24,ycsb_f,30403,3289091.00,8,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:57,uint64_t,uint64_t,100000,24,ycsb_f,29878,3346867.84,9,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:50:59,uint64_t,uint64_t,100000,24,ycsb_f,30058,3326858.27,10,0,0,0,0,0.00,563853,3375213,1118208716,1771913539,10052831,41399,13686650,466223321,241154,620856
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:31,uint64_t,uint64_t,100000,24,ycsb_f,29409,3400287.37,1,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:33,uint64_t,uint64_t,100000,24,ycsb_f,29417,3399356.66,2,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:35,uint64_t,uint64_t,100000,24,ycsb_f,29432,3397571.33,3,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:37,uint64_t,uint64_t,100000,24,ycsb_f,29592,3379273.77,4,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:39,uint64_t,uint64_t,100000,24,ycsb_f,29484,3391604.49,5,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:41,uint64_t,uint64_t,100000,24,ycsb_f,29632,3374671.37,6,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:43,uint64_t,uint64_t,100000,24,ycsb_f,29711,3365647.70,7,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:45,uint64_t,uint64_t,100000,24,ycsb_f,29433,3397459.82,8,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:47,uint64_t,uint64_t,100000,24,ycsb_f,29424,3398484.43,9,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:53:49,uint64_t,uint64_t,100000,24,ycsb_f,29488,3391194.00,10,0,0,0,0,0.00,387746,4045246,1066571898,1771945502,9729260,34115,13618261,457901958,145560,755506
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:47:49,uint64_t,uint64_t,100000,24,ycsb_f,43730,2286715.21,1,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:47:51,uint64_t,uint64_t,100000,24,ycsb_f,43921,2276811.67,2,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:47:53,uint64_t,uint64_t,100000,24,ycsb_f,44010,2272190.42,3,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:47:55,uint64_t,uint64_t,100000,24,ycsb_f,43560,2295637.74,4,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:47:57,uint64_t,uint64_t,100000,24,ycsb_f,43526,2297440.32,5,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:47:59,uint64_t,uint64_t,100000,24,ycsb_f,43624,2292305.17,6,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:48:02,uint64_t,uint64_t,100000,24,ycsb_f,43675,2289622.19,7,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:48:04,uint64_t,uint64_t,100000,24,ycsb_f,43656,2290615.47,8,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:48:06,uint64_t,uint64_t,100000,24,ycsb_f,44065,2269367.83,9,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:48:08,uint64_t,uint64_t,100000,24,ycsb_f,43517,2297910.81,10,0,0,0,0,0.00,289851,5886345,1417087837,2530659752,11143053,46202,26765193,680212908,126694,3640604
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:10,uint64_t,uint64_t,100000,24,ycsb_f,30456,3283406.62,1,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:12,uint64_t,uint64_t,100000,24,ycsb_f,30343,3295619.91,2,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:14,uint64_t,uint64_t,100000,24,ycsb_f,30349,3294972.71,3,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:16,uint64_t,uint64_t,100000,24,ycsb_f,30311,3299127.65,4,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:18,uint64_t,uint64_t,100000,24,ycsb_f,30595,3268468.29,5,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:20,uint64_t,uint64_t,100000,24,ycsb_f,30400,3289381.06,6,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:22,uint64_t,uint64_t,100000,24,ycsb_f,30183,3313038.76,7,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:24,uint64_t,uint64_t,100000,24,ycsb_f,31003,3225463.82,8,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:26,uint64_t,uint64_t,100000,24,ycsb_f,30464,3282528.11,9,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:42:28,uint64_t,uint64_t,100000,24,ycsb_f,30483,3280410.90,10,0,0,0,0,0.00,947279,3809843,1160136672,1793630682,10129383,41398,17921083,480722928,333143,796164
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:44:57,uint64_t,uint64_t,100000,24,ycsb_f,30062,3326455.44,1,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:44:59,uint64_t,uint64_t,100000,24,ycsb_f,29915,3342706.95,2,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:01,uint64_t,uint64_t,100000,24,ycsb_f,30011,3332014.74,3,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:03,uint64_t,uint64_t,100000,24,ycsb_f,30107,3321465.74,4,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:05,uint64_t,uint64_t,100000,24,ycsb_f,29930,3341034.64,5,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:07,uint64_t,uint64_t,100000,24,ycsb_f,29926,3341504.65,6,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:09,uint64_t,uint64_t,100000,24,ycsb_f,29929,3341230.11,7,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:11,uint64_t,uint64_t,100000,24,ycsb_f,30296,3300702.48,8,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:13,uint64_t,uint64_t,100000,24,ycsb_f,30010,3332189.28,9,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:45:15,uint64_t,uint64_t,100000,24,ycsb_f,30064,3326165.23,10,0,0,0,0,0.00,1055236,4232732,1116962368,1788814095,9914410,34117,16496321,468435586,325417,924596
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:18,uint64_t,uint64_t,100000,24,ycsb_f,43777,2284255.65,1,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:20,uint64_t,uint64_t,100000,24,ycsb_f,44652,2239518.52,2,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:22,uint64_t,uint64_t,100000,24,ycsb_f,43859,2280027.25,3,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:24,uint64_t,uint64_t,100000,24,ycsb_f,44579,2243202.70,4,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:26,uint64_t,uint64_t,100000,24,ycsb_f,44848,2229704.71,5,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:28,uint64_t,uint64_t,100000,24,ycsb_f,44905,2226922.22,6,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:30,uint64_t,uint64_t,100000,24,ycsb_f,44920,2226156.43,7,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:32,uint64_t,uint64_t,100000,24,ycsb_f,44635,2240349.74,8,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:34,uint64_t,uint64_t,100000,24,ycsb_f,45107,2216915.96,9,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
BplusTreeSOA,CLOCK,VolatileStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:39:36,uint64_t,uint64_t,100000,24,ycsb_f,44787,2232784.03,10,0,0,0,0,0.00,1500065,6611999,1451426277,2479620125,10964740,46204,29981166,684361308,346563,3681372
